Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
8023,0.0524863,2,30.9137,76.0904,1407301200,0.104022,0.437761,1.43085,0.0764631,202,282,-1,0
8024,-0.633588,3,30.9137,76.0904,1407301200,-0.0916627,0.526205,0.32011,0.0764631,202,282,-1,0
8025,-0.221943,4,30.9137,76.0904,1407301200,0.0627399,0.40828,0.852339,0.0764631,202,282,-1,0
8026,-0.221943,1,31.2777,75.9737,1407304800,-0.131645,0.879981,-0.570795,0.0764631,203,282,-1,0
8027,0.0524863,2,31.2777,75.9737,1407304800,0.091345,0.378798,1.33829,0.0764631,203,282,-1,0
8028,-0.496373,3,31.2777,75.9737,1407304800,-0.0906875,0.496724,0.30854,0.0764631,203,282,-1,0
8029,-0.221943,4,31.2777,75.9737,1407304800,-0.0136487,0.378798,0.91019,-0.568405,203,282,-1,0
8030,-0.221943,4,31.6357,75.8362,1407308400,-0.0250258,0.378798,0.863909,-0.568405,203,282,-1,0
8031,-0.221943,1,31.6357,75.8362,1407308400,-0.13262,0.8505,-0.512944,-0.568405,203,282,-1,0
8032,0.0524863,2,31.6357,75.8362,1407308400,0.0468121,0.378798,1.43085,0.0764631,203,282,-1,0
8033,-0.633588,3,31.6357,75.8362,1407308400,-0.0806107,0.496724,0.424242,-0.568405,203,282,-1,0
8034,-0.221943,1,31.986,75.6792,1407312000,-0.13262,0.8505,-0.397242,0.0764631,204,281,-1,0
8035,0.0524863,2,31.986,75.6792,1407312000,0.0474622,0.378798,1.38457,-0.568405,204,281,-1,0
8036,-0.633588,3,31.986,75.6792,1407312000,-0.0679335,0.496724,0.29697,0.0764631,204,281,-1,0
8037,-0.221943,4,31.986,75.6792,1407312000,-0.0175494,0.378798,0.771348,-0.568405,204,281,-1,0
8038,-0.221943,4,32.3253,75.5043,1407315600,0.0438866,0.40828,0.87548,-0.568405,205,281,-1,0
8039,-0.221943,1,32.3253,75.5043,1407315600,-0.133595,0.8505,-0.559225,0.0764631,205,281,-1,0
8040,0.0524863,2,32.3253,75.5043,1407315600,0.0734668,0.40828,1.50027,0.0764631,205,281,-1,0
8041,-0.633588,3,32.3253,75.5043,1407315600,-0.0494051,0.526205,0.435812,0.0764631,205,281,-1,0
8042,-0.221943,1,32.6563,75.311,1407319200,-0.133595,0.879981,-0.524514,0.0764631,205,281,-1,0
8043,0.0524863,2,32.6563,75.311,1407319200,0.116049,0.437761,1.55812,0.0764631,205,281,-1,0
8044,-0.633588,3,32.6563,75.311,1407319200,-0.0581817,0.585168,0.447382,0.0764631,205,281,-1,0
8045,-0.221943,4,32.6563,75.311,1407319200,0.0331596,0.437761,0.771348,-0.568405,205,281,-1,0
8046,-0.221943,4,32.9774,75.1005,1407322800,0.0711914,0.496724,0.817629,-0.568405,206,280,-1,0
8047,-0.221943,1,32.9774,75.1005,1407322800,-0.135546,0.938944,-0.524514,0.0764631,206,280,-1,0
8048,0.0524863,2,32.9774,75.1005,1407322800,0.110849,0.496724,1.45399,0.0764631,206,280,-1,0
8049,-0.633588,3,32.9774,75.1005,1407322800,-0.0737845,0.614649,0.366391,0.0764631,206,280,-1,0
8050,-0.221943,1,33.2883,74.8736,1407326400,-0.136196,0.968425,-0.547655,0.0764631,206,280,-1,0
8051,0.0524863,2,33.2883,74.8736,1407326400,0.113774,0.585168,1.44242,-0.568405,206,280,-1,0
8052,-0.633588,3,33.2883,74.8736,1407326400,-0.0786604,0.673612,0.505233,0.0764631,206,280,-1,0
8053,-0.221943,4,33.2883,74.8736,1407326400,0.108573,0.555686,0.956471,0.0764631,206,280,-1,0
8054,-0.221943,4,33.5861,74.6335,1407330000,0.0412861,0.614649,0.713497,-0.568405,207,279,-1,0
8055,-0.221943,1,33.5861,74.6335,1407330000,-0.137496,1.02739,-0.559225,0.0764631,207,279,-1,0
8056,0.0524863,2,33.5861,74.6335,1407330000,0.0997966,0.64413,1.44242,0.0764631,207,279,-1,0
8057,-0.633588,3,33.5861,74.6335,1407330000,-0.0646829,0.909463,0.343251,0.0764631,207,279,-1,0
8058,-0.221943,4,33.87,74.3813,1407333600,0.0851689,0.703093,0.817629,0.0764631,207,279,-1,0
8059,-0.221943,1,33.87,74.3813,1407333600,-0.136846,1.08635,-0.455093,0.0764631,207,279,-1,0
8060,0.0524863,2,33.87,74.3813,1407333600,0.120925,0.703093,1.36143,0.0764631,207,279,-1,0
8061,-0.633588,3,33.87,74.3813,1407333600,-0.0565564,1.14531,0.389531,0.0764631,207,279,-1,0
8062,-0.221943,4,34.1447,74.1135,1407337200,0.0279587,0.791537,0.88705,0.0764631,208,279,-1,0
8063,-0.221943,1,34.1447,74.1135,1407337200,-0.136196,1.17479,-0.431953,0.0764631,208,279,-1,0
8064,0.0524863,2,34.1447,74.1135,1407337200,0.0490875,0.762056,1.31515,-0.568405,208,279,-1,0
8065,-0.633588,3,34.1447,74.1135,1407337200,-0.0715091,1.11583,0.158127,-0.568405,208,279,-1,0
8066,-0.221943,1,34.4067,73.8351,1407340800,-0.136196,1.20428,-0.408812,-0.568405,208,278,-1,0
8067,0.0524863,2,34.4067,73.8351,1407340800,0.0624149,0.762056,1.07217,0.0764631,208,278,-1,0
8068,-0.633588,3,34.4067,73.8351,1407340800,-0.0789854,1.11583,0.111847,0.0764631,208,278,-1,0
8069,-0.221943,4,34.4067,73.8351,1407340800,0.0399859,0.8505,0.620935,0.0764631,208,278,-1,0
8070,-0.221943,1,34.6551,73.5471,1407344400,-0.136196,1.20428,-0.397242,0.0764631,209,278,-1,0
8071,0.0524863,2,34.6551,73.5471,1407344400,0.0705413,0.732575,1.0606,0.0764631,209,278,-1,0
8072,-0.633588,3,34.6551,73.5471,1407344400,-0.0770351,1.14531,0.354821,0.0764631,209,278,-1,0
8073,-0.221943,4,34.6551,73.5471,1407344400,0.0942706,0.8505,0.539944,0.0764631,209,278,-1,0
8074,-0.221943,1,34.8938,73.247,1407348000,-0.136521,1.20428,-0.443523,0.0764631,209,277,-1,0
8075,0.0524863,2,34.8938,73.247,1407348000,0.0607896,0.732575,0.933331,0.0764631,209,277,-1,0
8076,-0.633588,3,34.8938,73.247,1407348000,-0.0721592,1.14531,0.33168,0.0764631,209,277,-1,0
8077,-0.221943,4,34.8938,73.247,1407348000,0.0659905,0.879981,0.701927,0.0764631,209,277,-1,0
8078,-0.221943,4,35.1215,72.9374,1407351600,0.0364102,0.8505,0.516803,0.0764631,210,276,-1,0
8079,-0.221943,1,35.1215,72.9374,1407351600,-0.137496,1.17479,-0.455093,0.0764631,210,276,-1,0
8080,0.0524863,2,35.1215,72.9374,1407351600,0.0442116,0.732575,0.968041,-0.568405,210,276,-1,0
8081,-0.633588,3,35.1215,72.9374,1407351600,-0.0783353,1.05687,0.0539956,0.0764631,210,276,-1,0
8082,-0.221943,1,35.3377,72.6208,1407355200,-0.136521,1.11583,-0.524514,0.0764631,210,276,-1,0
8083,0.0524863,2,35.3377,72.6208,1407355200,0.0487624,0.732575,0.87548,-0.568405,210,276,-1,0
8084,-0.633588,3,35.3377,72.6208,1407355200,-0.0757348,1.02739,0.146557,-0.568405,210,276,-1,0
8085,-0.221943,4,35.3377,72.6208,1407355200,0.0344599,0.821019,0.366391,-0.568405,210,276,-1,0
8086,-0.221943,4,35.5449,72.296,1407358800,0.0507128,0.821019,0.181268,-0.568405,210,275,-1,0
8087,-0.221943,1,35.5449,72.296,1407358800,-0.136196,1.08635,-0.617076,-0.568405,210,275,-1,0
8088,0.0524863,2,35.545,72.296,1407358800,0.0289339,0.703093,0.782918,-0.568405,210,275,-1,0
8089,-0.633588,3,35.5449,72.296,1407358800,-0.0490801,0.968425,-0.0269958,-0.568405,210,275,-1,0
8090,-0.221943,4,35.7382,71.9717,1407362400,0.0110557,0.762056,0.0887062,0.0764631,211,275,-1,0
8091,-0.221943,1,35.7382,71.9717,1407362400,-0.134895,1.02739,-0.26997,-0.568405,211,275,-1,0
8092,0.0524863,2,35.7382,71.9717,1407362400,0.0198322,0.703093,0.482093,0.0764631,211,275,-1,0
8093,-0.633588,3,35.7382,71.9717,1407362400,-0.0490801,0.879981,0.32011,-0.568405,211,275,-1,0
8094,-0.221943,1,35.9239,71.6388,1407366000,-0.130995,0.968425,-0.478233,0.0764631,211,274,125,126
8095,0.0524863,2,35.9239,71.6388,1407366000,0.0175568,0.673612,0.32011,-0.568405,211,274,125,126
8096,-0.633588,3,35.9239,71.6388,1407366000,-0.0620824,0.821019,-0.188979,-0.568405,211,274,125,126
